website_link,college_name,course_name,course_duration,course_type,fees,seats
https://www.careers360.com/colleges/thaai-polytechnic-college-vadipatti/courses,"Thaai Polytechnic College, Vadipatti",Diploma in Electronics and Communication Engineering,3 Years ,Full time,NA,60
https://www.careers360.com/colleges/thaai-polytechnic-college-vadipatti/courses,"Thaai Polytechnic College, Vadipatti",Diploma in Electrical and Electronics Engineering,3 Years ,Full time,NA,60
https://www.careers360.com/colleges/tamizhan-college-of-engineering-and-technology-kanyakumari/courses,"Tamizhan College of Engineering and Technology, Kanyakumari",BE Mechanical Engineering,4 Years ,Full time,NA,120
https://www.careers360.com/colleges/tamizhan-college-of-engineering-and-technology-kanyakumari/courses,"Tamizhan College of Engineering and Technology, Kanyakumari",BE Civil Engineering,4 Years ,Full time,NA,60
https://www.careers360.com/colleges/tamizhan-college-of-engineering-and-technology-kanyakumari/courses,"Tamizhan College of Engineering and Technology, Kanyakumari",BE Electrical and Electronics Engineering,4 Years ,Full time,NA,60
https://www.careers360.com/colleges/tamizhan-college-of-engineering-and-technology-kanyakumari/courses,"Tamizhan College of Engineering and Technology, Kanyakumari",BE Computer Science and Engineering,4 Years ,Full time,NA,60
https://www.careers360.com/colleges/tamizhan-college-of-engineering-and-technology-kanyakumari/courses,"Tamizhan College of Engineering and Technology, Kanyakumari",BE Electronics and Communication Engineering,4 Years ,Full time,NA,60
https://www.careers360.com/colleges/tamizhan-college-of-engineering-and-technology-kanyakumari/courses,"Tamizhan College of Engineering and Technology, Kanyakumari",ME CAD CAM,2 Years ,Full time,NA,24
https://www.careers360.com/colleges/tamizhan-college-of-engineering-and-technology-kanyakumari/courses,"Tamizhan College of Engineering and Technology, Kanyakumari",ME Power Systems Engineering,2 Years ,Full time,NA,24
https://www.careers360.com/colleges/tamizhan-college-of-engineering-and-technology-kanyakumari/courses,"Tamizhan College of Engineering and Technology, Kanyakumari",ME Construction Engineering and Management,2 Years ,Full time,NA,24
https://www.careers360.com/colleges/thanthai-roever-institute-of-polytechnic-college-perambalur/courses,"Thanthai Roever Institute of Polytechnic College, Perambalur",Diploma in Mechanical Engineering,3 Years ,Full time,NA,120
https://www.careers360.com/colleges/thanthai-roever-institute-of-polytechnic-college-perambalur/courses,"Thanthai Roever Institute of Polytechnic College, Perambalur",Diploma in Civil Engineering,3 Years ,Full time,NA,60
https://www.careers360.com/colleges/thanthai-roever-institute-of-polytechnic-college-perambalur/courses,"Thanthai Roever Institute of Polytechnic College, Perambalur",Diploma in Chemical Engineering,3 Years ,Full time,NA,60
https://www.careers360.com/colleges/thanthai-roever-institute-of-polytechnic-college-perambalur/courses,"Thanthai Roever Institute of Polytechnic College, Perambalur",Diploma in Automobile Engineering,3 Years ,Full time,NA,60
https://www.careers360.com/colleges/thanthai-roever-institute-of-polytechnic-college-perambalur/courses,"Thanthai Roever Institute of Polytechnic College, Perambalur",Diploma in Electrical and Electronics Engineering,3 Years ,Full time,NA,60
https://www.careers360.com/colleges/thanthai-roever-institute-of-polytechnic-college-perambalur/courses,"Thanthai Roever Institute of Polytechnic College, Perambalur",Diploma in Electronics and Communication Engineering,3 Years ,Full time,NA,60
https://www.careers360.com/colleges/thamirabharani-engineering-college-tirunelveli/courses,"Thamirabharani Engineering College, Tirunelveli",BE Computer Science and Engineering,4 Years ,Full time," ,₹ ,2.00 L",120
https://www.careers360.com/colleges/thamirabharani-engineering-college-tirunelveli/courses,"Thamirabharani Engineering College, Tirunelveli",BE Electronics and Communication Engineering,4 Years ,Full time," ,₹ ,1.60 L",90
https://www.careers360.com/colleges/thamirabharani-engineering-college-tirunelveli/courses,"Thamirabharani Engineering College, Tirunelveli",BE Electrical and Electronics Engineering,4 Years ,Full time," ,₹ ,1.60 L",30
https://www.careers360.com/colleges/thamirabharani-engineering-college-tirunelveli/courses,"Thamirabharani Engineering College, Tirunelveli",BE Mechanical Engineering,4 Years ,Full time," ,₹ ,1.60 L",30
https://www.careers360.com/colleges/thamirabharani-engineering-college-tirunelveli/courses,"Thamirabharani Engineering College, Tirunelveli",BE Civil Engineering,4 Years ,Full time," ,₹ ,1.60 L",30
https://www.careers360.com/colleges/thangavelu-engineering-college-chennai/courses,"Thangavelu Engineering College, Chennai",BE Computer Science and Engineering,4 Years ,Full time,NA,120
https://www.careers360.com/colleges/thangavelu-engineering-college-chennai/courses,"Thangavelu Engineering College, Chennai",MBA,2 Years ,Full time,NA,120
https://www.careers360.com/colleges/thangavelu-engineering-college-chennai/courses,"Thangavelu Engineering College, Chennai",B.Tech Information Technology,4 Years ,Full time," ,₹ ,1.60 L",60
https://www.careers360.com/colleges/thangavelu-engineering-college-chennai/courses,"Thangavelu Engineering College, Chennai",B.Tech Artificial Intelligence and Data Science,4 Years ,Full time,NA,60
https://www.careers360.com/colleges/thangavelu-engineering-college-chennai/courses,"Thangavelu Engineering College, Chennai",BE Mechanical Engineering,4 Years ,Full time,NA,60
https://www.careers360.com/colleges/thangavelu-engineering-college-chennai/courses,"Thangavelu Engineering College, Chennai",BE Electronics and Communication Engineering,4 Years ,Full time,NA,60
https://www.careers360.com/colleges/thangavelu-engineering-college-chennai/courses,"Thangavelu Engineering College, Chennai",BE Civil Engineering,4 Years ,Full time," ,₹ ,1.60 L",60
https://www.careers360.com/colleges/thangavelu-engineering-college-chennai/courses,"Thangavelu Engineering College, Chennai",BE Electrical and Electronics Engineering,4 Years ,Full time,NA,30
https://www.careers360.com/colleges/thangavelu-engineering-college-chennai/courses,"Thangavelu Engineering College, Chennai",BE Electronics and Instrumentation Engineering,4 Years ,Full time,NA,30
https://www.careers360.com/colleges/thangavelu-engineering-college-chennai/courses,"Thangavelu Engineering College, Chennai",ME Computer Aided Design,2 Years ,Full time,NA,12
https://www.careers360.com/colleges/thangavelu-engineering-college-chennai/courses,"Thangavelu Engineering College, Chennai",ME Power Electronics and Drives,2 Years ,Full time,NA,12
https://www.careers360.com/colleges/thangavelu-engineering-college-chennai/courses,"Thangavelu Engineering College, Chennai",ME Communication Systems,2 Years ,Full time,NA,9
https://www.careers360.com/colleges/thangavelu-engineering-college-chennai/courses,"Thangavelu Engineering College, Chennai",ME Computer Science and Engineering,2 Years ,Full time,NA,9
https://www.careers360.com/colleges/tejaa-shakthi-institute-of-technology-for-women-coimbatore/courses,"Tejaa Shakthi Institute of Technology for Women, Coimbatore",BE Electronics and Communication Engineering,4 Years ,Full time,NA,NA
https://www.careers360.com/colleges/tejaa-shakthi-institute-of-technology-for-women-coimbatore/courses,"Tejaa Shakthi Institute of Technology for Women, Coimbatore",B.Tech Information Technology,4 Years ,Full time,NA,NA
https://www.careers360.com/colleges/tejaa-shakthi-institute-of-technology-for-women-coimbatore/courses,"Tejaa Shakthi Institute of Technology for Women, Coimbatore",BE Electrical and Electronics Engineering,4 Years ,Full time,NA,NA
https://www.careers360.com/colleges/tejaa-shakthi-institute-of-technology-for-women-coimbatore/courses,"Tejaa Shakthi Institute of Technology for Women, Coimbatore",BE Computer Science and Engineering,4 Years ,Full time,NA,NA
https://www.careers360.com/colleges/the-kavery-institute-of-technology-salem/courses,"The Kavery Institute of Technology, Salem",Diploma in Electrical and Electronics Engineering,3 Years ,Full time," ,₹ ,90.00 K",120
https://www.careers360.com/colleges/the-kavery-institute-of-technology-salem/courses,"The Kavery Institute of Technology, Salem",Diploma in Mechanical Engineering,3 Years ,Full time," ,₹ ,90.00 K",120
https://www.careers360.com/colleges/the-kavery-institute-of-technology-salem/courses,"The Kavery Institute of Technology, Salem",Diploma in Technician X Ray Technology,3 Years ,Full time,NA,60
https://www.careers360.com/colleges/the-kavery-institute-of-technology-salem/courses,"The Kavery Institute of Technology, Salem",Diploma in Fire Technology and Safety,3 Years ,Full time,NA,60
https://www.careers360.com/colleges/the-kavery-institute-of-technology-salem/courses,"The Kavery Institute of Technology, Salem",Diploma in Food Processing and Preservation,3 Years ,Full time,NA,60
https://www.careers360.com/colleges/the-kavery-institute-of-technology-salem/courses,"The Kavery Institute of Technology, Salem",Diploma in Medical Laboratory Technology,3 Years ,Full time,NA,60
