website_link,college_name,course_name,2021 closing rank,2020 closing rank,Category,opening_home_state_rank,closing_home_state_rank
https://www.careers360.com/university/indian-institute-of-technology-madras/cut-off,Indian Institute of Technology Madras,BS and MS Biological Sciences Dual Degree,NA,NA,General,7622,11452
https://www.careers360.com/university/indian-institute-of-technology-madras/cut-off,Indian Institute of Technology Madras,BS and MS Physics Dual Degree,NA,NA,General,106,4318
https://www.careers360.com/colleges/hindusthan-college-of-engineering-and-technology-coimbatore/cut-off,"Hindusthan College of Engineering and Technology, Coimbatore",B.Tech Artificial Intelligence And Machine Learning,35163,42815,General,19317,35163
https://www.careers360.com/colleges/hindusthan-college-of-engineering-and-technology-coimbatore/cut-off,"Hindusthan College of Engineering and Technology, Coimbatore",B.Tech Food Technology,42759,42266,General,10713,42759
https://www.careers360.com/colleges/hindusthan-college-of-engineering-and-technology-coimbatore/cut-off,"Hindusthan College of Engineering and Technology, Coimbatore",B.Tech Information Technology,37194,56858,General,13586,37194
https://www.careers360.com/colleges/hindusthan-college-of-engineering-and-technology-coimbatore/cut-off,"Hindusthan College of Engineering and Technology, Coimbatore",BE Aeronautical Engineering,41210,67382,General,12329,41210
https://www.careers360.com/colleges/hindusthan-college-of-engineering-and-technology-coimbatore/cut-off,"Hindusthan College of Engineering and Technology, Coimbatore",BE Agricultural Engineering,53047,50053,General,19920,53047
https://www.careers360.com/colleges/hindusthan-college-of-engineering-and-technology-coimbatore/cut-off,"Hindusthan College of Engineering and Technology, Coimbatore",BE Automobile Engineering,100428,104995,General,68457,100428
https://www.careers360.com/colleges/hindusthan-college-of-engineering-and-technology-coimbatore/cut-off,"Hindusthan College of Engineering and Technology, Coimbatore",BE Biomedical Engineering,36956,31150,General,3035,36956
https://www.careers360.com/colleges/hindusthan-college-of-engineering-and-technology-coimbatore/cut-off,"Hindusthan College of Engineering and Technology, Coimbatore",BE Chemical Engineering,51350,56773,General,25041,51350
https://www.careers360.com/colleges/hindusthan-college-of-engineering-and-technology-coimbatore/cut-off,"Hindusthan College of Engineering and Technology, Coimbatore",BE Civil Engineering,76726,70954,General,27815,76726
https://www.careers360.com/colleges/hindusthan-college-of-engineering-and-technology-coimbatore/cut-off,"Hindusthan College of Engineering and Technology, Coimbatore",BE Computer Science and Engineering,33201,42523,General,12250,33201
https://www.careers360.com/colleges/hindusthan-college-of-engineering-and-technology-coimbatore/cut-off,"Hindusthan College of Engineering and Technology, Coimbatore",BE Electrical and Electronics Engineering,51190,75225,General,9980,51190
https://www.careers360.com/colleges/hindusthan-college-of-engineering-and-technology-coimbatore/cut-off,"Hindusthan College of Engineering and Technology, Coimbatore",BE Electronics and Communication Engineering,44464,69690,General,10117,44464
https://www.careers360.com/colleges/hindusthan-college-of-engineering-and-technology-coimbatore/cut-off,"Hindusthan College of Engineering and Technology, Coimbatore",BE Electronics and Instrumentation Engineering,53904,88336,General,41201,53904
https://www.careers360.com/colleges/hindusthan-college-of-engineering-and-technology-coimbatore/cut-off,"Hindusthan College of Engineering and Technology, Coimbatore",BE Mechanical Engineering,78279,109738,General,44539,78279
https://www.careers360.com/colleges/hindusthan-college-of-engineering-and-technology-coimbatore/cut-off,"Hindusthan College of Engineering and Technology, Coimbatore",BE Mechatronics Engineering,76891,78763,General,27525,76891
https://www.careers360.com/colleges/government-college-of-engineering-erode/cut-off,"Government College of Engineering, Erode",BE Automobile Engineering,35691,92250,General,17194,35691
https://www.careers360.com/colleges/government-college-of-engineering-erode/cut-off,"Government College of Engineering, Erode",BE Civil Engineering,32019,83303,General,20639,32019
https://www.careers360.com/colleges/government-college-of-engineering-erode/cut-off,"Government College of Engineering, Erode",BE Computer Science and Engineering,10143,22713,General,5816,10143
https://www.careers360.com/colleges/government-college-of-engineering-erode/cut-off,"Government College of Engineering, Erode",BE Electrical and Electronics Engineering,19901,40361,General,13095,19901
https://www.careers360.com/colleges/government-college-of-engineering-erode/cut-off,"Government College of Engineering, Erode",BE Electronics and Communication Engineering,14943,35098,General,10174,14943
https://www.careers360.com/colleges/government-college-of-engineering-erode/cut-off,"Government College of Engineering, Erode",BE Information Technology,12321,30405,General,4490,12321
https://www.careers360.com/colleges/government-college-of-engineering-erode/cut-off,"Government College of Engineering, Erode",BE Mechanical Engineering,33055,51987,General,25300,33055
https://www.careers360.com/colleges/ifet-college-of-engineering-villupuram/cut-off,"IFET College of Engineering, Villupuram",B.Tech Information Technology,61814,79417,General,21711,61814
https://www.careers360.com/colleges/ifet-college-of-engineering-villupuram/cut-off,"IFET College of Engineering, Villupuram",BE Civil Engineering,122286,107459,General,84177,122286
https://www.careers360.com/colleges/ifet-college-of-engineering-villupuram/cut-off,"IFET College of Engineering, Villupuram",BE Computer Science and Engineering,59071,67592,General,11579,59071
https://www.careers360.com/colleges/ifet-college-of-engineering-villupuram/cut-off,"IFET College of Engineering, Villupuram",BE Electrical and Electronics Engineering,99175,104316,General,61629,99175
https://www.careers360.com/colleges/ifet-college-of-engineering-villupuram/cut-off,"IFET College of Engineering, Villupuram",BE Electronics and Communication Engineering,88428,110108,General,42652,88428
https://www.careers360.com/colleges/ifet-college-of-engineering-villupuram/cut-off,"IFET College of Engineering, Villupuram",BE Mechanical Engineering,128406,107958,General,78286,128406
https://www.careers360.com/colleges/kongu-engineering-college-erode/cut-off,"Kongu Engineering College, Erode",B.Tech Artificial Intelligence and Machine Learning,16605,NA,General,6681,16605
https://www.careers360.com/colleges/kongu-engineering-college-erode/cut-off,"Kongu Engineering College, Erode",B.Tech Chemical Engineering,45100,28773,General,641,45100
https://www.careers360.com/colleges/kongu-engineering-college-erode/cut-off,"Kongu Engineering College, Erode",B.Tech Data Science with Artificial Intelligence,12432,NA,General,2729,12432
https://www.careers360.com/colleges/kongu-engineering-college-erode/cut-off,"Kongu Engineering College, Erode",B.Tech Food Technology,15971,12028,General,5809,15971
https://www.careers360.com/colleges/kongu-engineering-college-erode/cut-off,"Kongu Engineering College, Erode",B.Tech Information Technology,10451,14264,General,3791,10451
https://www.careers360.com/colleges/kongu-engineering-college-erode/cut-off,"Kongu Engineering College, Erode",BE Automobile Engineering,51153,73840,General,25227,51153
https://www.careers360.com/colleges/kongu-engineering-college-erode/cut-off,"Kongu Engineering College, Erode",BE Civil Engineering,48264,70059,General,25909,48264
https://www.careers360.com/colleges/kongu-engineering-college-erode/cut-off,"Kongu Engineering College, Erode",BE Computer Science and Design,17806,NA,General,8851,17806
https://www.careers360.com/colleges/kongu-engineering-college-erode/cut-off,"Kongu Engineering College, Erode",BE Computer Science and Engineering,8290,10402,General,1498,8290
https://www.careers360.com/colleges/info-institute-of-engineering-coimbatore/cut-off,"Info Institute of Engineering, Coimbatore",B.Tech Information Technology,64199,70882,General,29240,64199
https://www.careers360.com/colleges/kongu-engineering-college-erode/cut-off,"Kongu Engineering College, Erode",BE Electrical and Electronics Engineering,20930,21989,General,5743,20930
https://www.careers360.com/colleges/info-institute-of-engineering-coimbatore/cut-off,"Info Institute of Engineering, Coimbatore",BE Computer Science and Engineering,90887,109094,General,30161,90887
https://www.careers360.com/colleges/info-institute-of-engineering-coimbatore/cut-off,"Info Institute of Engineering, Coimbatore",BE Electronics and Communication Engineering,129365,66108,General,62356,129365
https://www.careers360.com/colleges/kongu-engineering-college-erode/cut-off,"Kongu Engineering College, Erode",BE Electronics and Communication Engineering,13478,16348,General,3880,13478
https://www.careers360.com/colleges/kongu-engineering-college-erode/cut-off,"Kongu Engineering College, Erode",BE Electronics and Instrumentation Engineering,27751,33463,General,18378,27751
https://www.careers360.com/colleges/info-institute-of-engineering-coimbatore/cut-off,"Info Institute of Engineering, Coimbatore",BE Mechanical Engineering,127238,110775,General,123216,127238
https://www.careers360.com/colleges/kongu-engineering-college-erode/cut-off,"Kongu Engineering College, Erode",BE Mechanical Engineering,39239,45002,General,22958,39239
https://www.careers360.com/colleges/kongu-engineering-college-erode/cut-off,"Kongu Engineering College, Erode",BE Mechatronics Engineering,35013,36897,General,6430,35013
https://www.careers360.com/colleges/kalaignar-karunanidhi-institute-of-technology-coimbatore/cut-off,"Kalaignar Karunanidhi Institute of Technology, Coimbatore",BE Aeronautical Engineering,66277,65765,General,3041,66277
https://www.careers360.com/colleges/kalaignar-karunanidhi-institute-of-technology-coimbatore/cut-off,"Kalaignar Karunanidhi Institute of Technology, Coimbatore",BE Agriculture Engineering,43040,49776,General,11290,43040
https://www.careers360.com/colleges/kalaignar-karunanidhi-institute-of-technology-coimbatore/cut-off,"Kalaignar Karunanidhi Institute of Technology, Coimbatore",BE Artificial Intelligence and Data Science,35940,NA,General,6410,35940
https://www.careers360.com/colleges/knowledge-institute-of-technology-salem/cut-off,"Knowledge Institute of Technology, Salem",B.Tech Artificial Intelligence and Data Science,42119,NA,General,13613,42119
https://www.careers360.com/colleges/kalaignar-karunanidhi-institute-of-technology-coimbatore/cut-off,"Kalaignar Karunanidhi Institute of Technology, Coimbatore",BE Biomedical Engineering,45976,54848,General,7598,45976
https://www.careers360.com/colleges/kalaignar-karunanidhi-institute-of-technology-coimbatore/cut-off,"Kalaignar Karunanidhi Institute of Technology, Coimbatore",BE Biotechnology,29110,35368,General,9672,29110
https://www.careers360.com/colleges/knowledge-institute-of-technology-salem/cut-off,"Knowledge Institute of Technology, Salem",B.Tech Computer Science and Business Systems,41432,54803,General,4463,41432
https://www.careers360.com/colleges/knowledge-institute-of-technology-salem/cut-off,"Knowledge Institute of Technology, Salem",B.Tech Information Technology,33664,46072,General,9144,33664
